Reference GeoSymbio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type;Gene;Accession number;Host_Phylum;Host_Class;Host_Order;Host_Family;Host_Genus;Host_Species;Host_Sci_Name;Ocean;Country;StateRegion;Latitude;Longitude;Reference;;Accession number;Host_Species_code;Country;year;sample_number;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Mexico;Quintana Roo;20.522877;-86.510453;DeSalvo_2010_Mol_Ecol_19_1174;;AF499797;Ofaveolata;Mex;2007;13;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Mexico;Quintana Roo;20.522877;-86.510453;DeSalvo_2010_Mol_Ecol_19_1174;;AF499797;Ofaveolata;Mex;2007;14;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Mexico;Quintana Roo;20.522877;-86.510453;DeSalvo_2010_Mol_Ecol_19_1174;;AF499797;Ofaveolata;Mex;2007;15;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF499797;Oannularis;USVI;2007;5;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF499797;Ofaveolata;USVI;2007;1;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF499797;Ofranksi;USVI;2007;3;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF499797;Ofranksi;USVI;2007;4;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499797;Oannularis;Bar;2005;3;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499797;Oannularis;Bar;2005;4;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499797;Ofaveolata;Bar;2005;6;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499797;Ofaveolata;Bar;2005;7;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499797;Ofaveolata;Bel;2003;2;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF499797;Ofaveolata;Bel;2003;3;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF499797;Ofranksi;Bar;2005;1;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mycetophyllia;sp.;Mycetophyllia sp.;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499797;Mycetophyllia sp.;Mex;1999;2;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF499797;Oannularis;Bar;2007;6;;;;;;;;;;;;;;;
C7;ITS2;AF499797;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF499797;Oannularis;Bar;2007;7;;;;;;;;;;;;;;;
C7a;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;N_A;Oannularis;Bar;2005;5;;;;;;;;;;;;;;;
C7a;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;N_A;Oannularis;Bar;2005;6;;;;;;;;;;;;;;;
C7a;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;N_A;Ofaveolata;Bar;2005;8;;;;;;;;;;;;;;;
C7a;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;N_A;Ofaveolata;Bar;2005;9;;;;;;;;;;;;;;;
C7a;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;N_A;Ofaveolata;Bar;2005;10;;;;;;;;;;;;;;;
C7a;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;N_A;Ofaveolata;Bar;2005;11;;;;;;;;;;;;;;;
C7a;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;N_A;Ofranksi;Bar;2005;2;;;;;;;;;;;;;;;
C7a;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;N_A;Oannularis;Bar;2007;8;;;;;;;;;;;;;;;
C7a;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;N_A;Oannularis;Bar;2007;9;;;;;;;;;;;;;;;
C80;ITS2;GU907656;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;astreoides;Porites astreoides;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907656;Pastreoides;Bar;2005;15;;;;;;;;;;;;;;;
C81;ITS2;GU907657;Cnidaria;Anthozoa;Scleractinia;Faviidae;Favia;fragum;Favia fragum;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907657;Ffragum;Bar;2005;4;;;;;;;;;;;;;;;
C81;ITS2;GU907657;Cnidaria;Anthozoa;Scleractinia;Meandrinidae;Dichocoenia;stokesi;Dichocoenia stokesi;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907657;Dstokesi;Bar;2005;5;;;;;;;;;;;;;;;
C81;ITS2;GU907657;Cnidaria;Anthozoa;Scleractinia;Faviidae;Diploria;labyrinthiformis;Diploria labyrinthiformis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907657;Dlabyrinthiformis;Bar;2005;4;;;;;;;;;;;;;;;
C81;ITS2;GU907657;Cnidaria;Anthozoa;Scleractinia;Faviidae;Diploria;labyrinthiformis;Diploria labyrinthiformis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907657;Dlabyrinthiformis;Bar;2005;5;;;;;;;;;;;;;;;
C81;ITS2;GU907657;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907657;Ssiderea;Bar;2005;5;;;;;;;;;;;;;;;
C81;ITS2;GU907657;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;GU907657;Ssiderea;Bar;2007;5;;;;;;;;;;;;;;;
C81;ITS2;GU907657;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;GU907657;Ssiderea;Bar;2007;6;;;;;;;;;;;;;;;
C82;ITS2;GU907658;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;porites;Porites porites;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907658;Pporites;Bar;2005;3;;;;;;;;;;;;;;;
C82;ITS2;GU907658;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;divaricata;Porites divaricata;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907658;Pdivaricata;Bar;2005;1;;;;;;;;;;;;;;;
C82;ITS2;GU907658;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;porites;Porites porites;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907658;Pporites;Bar;2005;4;;;;;;;;;;;;;;;
C82;ITS2;GU907658;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;porites;Porites porites;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907658;Pporites;Bar;2005;5;;;;;;;;;;;;;;;
C82;ITS2;GU907658;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;porites;Porites porites;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907658;Pporites;Bar;2005;6;;;;;;;;;;;;;;;
C82b;ITS2;GU907660;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;porites;Porites porites;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907660;Pporites;Bar;2005;7;;;;;;;;;;;;;;;
C83;ITS2;GU907661;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mycetophyllia;ferox;Mycetophyllia ferox;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;GU907661;Mferox;Bar;2005;1;;;;;;;;;;;;;;;
C9;ITS2;AF499798;Cnidaria;Anthozoa;Scleractinia;Poritidae;Porites;divaricata;Porites divaricata;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF499798;Pdivaricata;Mex;1999;1;;;;;;;;;;;;;;;
N_A;ITS2;DQ838544;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;Panama;Bocas del Toro;9.33533611;-82.25432222;Garren_2006_Coral_Reefs_25_503;;DQ838544;Ofranksi;Pan;2002;4;;;;;;;;;;;;;;;
N_A;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;fragilis;Agaricia fragilis;Caribbean;Colombia;Cartagena;10.141381;-75.930156;Camargo_2009_Biodivers_Conserv_18_935;;N_A;Afragilis;Col;2006;1;;;;;;;;;;;;;;;
N_A;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;tenuifolia;Agaricia tenuifolia;Caribbean;Colombia;Cartagena;10.141381;-75.930156;Camargo_2009_Biodivers_Conserv_18_935;;N_A;Atenuifolia;Col;2006;1;;;;;;;;;;;;;;;
N_A;ITS2;N_A;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Leptoseris;cucullata;Leptoseris cucullata;Caribbean;Colombia;Cartagena;10.141381;-75.930156;Camargo_2009_Biodivers_Conserv_18_935;;N_A;Lcucullata;Col;2006;1;;;;;;;;;;;;;;;
D1;ITS2;DQ838545;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;Panama;Bocas del Toro;9.33533611;-82.25432222;Garren_2006_Coral_Reefs_25_503;;DQ838545;Ofranksi;Pan;2002;5;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;Florida;24.653754;-81.749814;Bielmyer_2010_Aqua_Tox_97_125;;AF334660;Ofaveolata;Flo;2003;1;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF334660;Oannularis;USVI;2007;6;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF334660;Oannularis;USVI;2007;7;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF334660;Oannularis;USVI;2007;8;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF334660;Ofaveolata;USVI;2007;2;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;Florida;24.776438;-80.717769;Correa_2009_Coral_Reefs_28_437;;AF334660;Ofaveolata;Flo;2006;4;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;Florida;24.776438;-80.717769;Correa_2009_Coral_Reefs_28_437;;AF334660;Ofaveolata;Flo;2006;5;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF334660;Ofranksi;USVI;2007;5;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF334660;Ofranksi;USVI;2007;6;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF334660;Ssiderea;USVI;2007;7;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;United States;Florida;24.776438;-80.717769;Correa_2009_Coral_Reefs_28_437;;AF334660;Ssiderea;Flo;2006;13;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;United States;Florida;24.776438;-80.717769;Correa_2009_Coral_Reefs_28_437;;AF334660;Ssiderea;Flo;2006;14;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;United States;Florida;24.776438;-80.717769;Correa_2009_Coral_Reefs_28_437;;AF334660;Ssiderea;Flo;2006;15;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Acropora;cervicornis;Acropora cervicornis;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF334660;Acervicornis;Bel;2003;3;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Colpophyllia;natans;Colpophyllia natans;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF334660;Cnatans;Bar;2005;4;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Colpophyllia;natans;Colpophyllia natans;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF334660;Cnatans;Bar;2005;5;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Diploria;clivosa;Diploria clivosa;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF334660;Dclivosa;Bar;2005;4;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Diploria;labyrinthiformis;Diploria labyrinthiformis;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF334660;Dlabyrinthiformis;Bar;2005;6;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF334660;Oannularis;Bel;2003;1;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF334660;Ofaveolata;Bar;2005;12;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF334660;Ofaveolata;Bel;2003;4;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Mussidae;Scolymia;sp.;Scolymia sp.;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF334660;Scolymia sp.;Bar;2005;2;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;radians;Siderastrea radians;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF334660;Sradians;Bar;2005;9;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF334660;Ssiderea;Bar;2005;6;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF334660;Ssiderea;Bar;2005;7;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;Eastern Caribbean;13.113952;-59.323522;Finney_2010_Microb_Ecol_60_250;;AF334660;Ssiderea;Bar;2005;8;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Belize;Western Caribbean;16.480001;-88.045999;Finney_2010_Microb_Ecol_60_250;;AF334660;Ssiderea;Bel;2003;6;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Agariciidae;Agaricia;humilis;Agaricia humilis;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF334660;Ahumilis;Mex;1999;4;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Bahamas;Exuma Islands;23.76725556;-76.09464167;LaJeunesse_2002_Mar_Biol_141_387;;AF334660;Oannularis;Bah;1999;4;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Mexico;Quintana Roo;20.5;-86.52;LaJeunesse_2002_Mar_Biol_141_387;;AF334660;Ofaveolata;Mex;1999;2;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Bahamas;Exuma Islands;23.76725556;-76.09464167;LaJeunesse_2002_Mar_Biol_141_387;;AF334660;Ofaveolata;Bah;1999;2;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF334660;Oannularis;Bar;2007;10;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;cavernosa;Montastraea cavernosa;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF334660;Mcavernosa;Bar;2007;5;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF334660;Ssiderea;Bar;2007;7;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Siderastrea;siderea;Siderastrea siderea;Caribbean;Barbados;N_A;13.065258;-59.39125;LaJeunesse_2009_Proc_Royal_Soc_B_276_4139;;AF334660;Ssiderea;Bar;2007;8;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF334660;Oannularis;Flo;2000;1;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF334660;Oannularis;Flo;2002;2;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF334660;Ofaveolata;Flo;2000;2;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF334660;Ofranksi;Flo;2000;2;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;franksi;Montastraea franksi;Caribbean;United States;Florida;24.59;-80.22;Thornhill_2006_Mar_Biol_148_711;;AF334660;Ofranksi;Flo;2001;2;;;;;;;;;;;;;;;
D1;ITS2;AF334660;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;Bahamas;Exuma Islands;25.03428;-77.39628;Thornhill_2009_PLoS_ONE_4_e6262;;AF334660;Ofaveolata;Bah;2005;5;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;Bahamas;Exuma Islands;23.76725556;-76.09464167;LaJeunesse_2002_Mar_Biol_141_387;;AF499802;Oannularis;Bah;1999;5;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;faveolata;Montastraea faveolata;Caribbean;United States;Florida;24.653754;-81.749814;Bielmyer_2010_Aqua_Tox_97_125;;AF499802;Ofaveolata;Flo;2003;2;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF499802;Oannularis;USVI;2007;9;;;;;;;;;;;;;;;
D1a;ITS2;AF499802;Cnidaria;Anthozoa;Scleractinia;Faviidae;Montastraea;annularis;Montastraea annularis;Caribbean;United States;US Virgin Islands;18.296119;-64.890936;Correa_2009_Coral_Reefs_28_437;;AF499802;Oannularis;USVI;2007;10;;;;;;;;;;;;;;;
